Normalization,Regressing out,Points,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,No regr out,All,-1,Linear,80/20,-727159425.704382,95900.98782571875
Rg w/no norm,No regr out,All,-1,Ridge,80/20,-0.0661506094141806,3.6721257172304678
Rg w/no norm,No regr out,All,-1,Lasso,80/20,-0.08792622320717536,3.7094368661016137
Rg w/no norm,No regr out,All,-1,Kernel Ridge,80/20,-0.1753841500537161,3.8556550851839995
Rg w/no norm,No regr out,All,-1,GPR,80/20,-1.0417319854362042,5.0816836749375325
Rg w/no norm,No regr out,All,-1,Linear,85/15,-3657293389.468181,98863.60630208431
Rg w/no norm,No regr out,All,-1,Ridge,85/15,-0.5278579570638859,2.0206823032694894
Rg w/no norm,No regr out,All,-1,Lasso,85/15,-0.15921213242230348,1.7601026904051416
Rg w/no norm,No regr out,All,-1,Kernel Ridge,85/15,0.38802159262515545,1.2788646926749927
Rg w/no norm,No regr out,All,-1,GPR,85/15,-3.614008613743633,3.5115248677459747
Rg w/no norm,No regr out,All,-1,Linear,90/10,-1433266579.0550969,68506.3258076118
Rg w/no norm,No regr out,All,-1,Ridge,90/10,0.6196550389702462,1.1159789990063897
Rg w/no norm,No regr out,All,-1,Lasso,90/10,0.5255539900956689,1.2464090329686488
Rg w/no norm,No regr out,All,-1,Kernel Ridge,90/10,-0.5465003858527331,2.250309247140316
Rg w/no norm,No regr out,All,-1,GPR,90/10,-3.194554092544365,3.7060398782695056
Rg norm w/0.427,No regr out,All,-1,Linear,80/20,-783067393.0487621,12877.049438061444
Rg norm w/0.427,No regr out,All,-1,Ridge,80/20,-0.0474402872045947,0.4709571878742106
Rg norm w/0.427,No regr out,All,-1,Lasso,80/20,-0.02361551014356511,0.4655702505230367
Rg norm w/0.427,No regr out,All,-1,Kernel Ridge,80/20,-0.1559370274161842,0.49474780984989053
Rg norm w/0.427,No regr out,All,-1,GPR,80/20,-0.85046523600003,0.6259753878426003
Rg norm w/0.427,No regr out,All,-1,Linear,85/15,-25026533226.801903,13263.77547820187
Rg norm w/0.427,No regr out,All,-1,Ridge,85/15,-0.4248522247652453,0.10008102102674171
Rg norm w/0.427,No regr out,All,-1,Lasso,85/15,-0.342289684527884,0.09713817532599012
Rg norm w/0.427,No regr out,All,-1,Kernel Ridge,85/15,0.03685315211140616,0.08228355916588688
Rg norm w/0.427,No regr out,All,-1,GPR,85/15,-16.61365259455254,0.35187752456167565
Rg norm w/0.427,No regr out,All,-1,Linear,90/10,-14498144128.330542,9243.258209371643
Rg norm w/0.427,No regr out,All,-1,Ridge,90/10,-0.6302049943589061,0.09801442317870598
Rg norm w/0.427,No regr out,All,-1,Lasso,90/10,-0.6014048872481983,0.09714477652150613
Rg norm w/0.427,No regr out,All,-1,Kernel Ridge,90/10,-0.3904078975165812,0.09051905090102409
Rg norm w/0.427,No regr out,All,-1,GPR,90/10,-18.610056587318656,0.3399447216104792
Rg norm w/0.5,No regr out,All,-1,Linear,80/20,-783790557.7960413,13435.41268529999
Rg norm w/0.5,No regr out,All,-1,Ridge,80/20,-0.047762358608708366,0.49122718491760964
Rg norm w/0.5,No regr out,All,-1,Lasso,80/20,-0.02839698862221529,0.4866664358324042
Rg norm w/0.5,No regr out,All,-1,Kernel Ridge,80/20,-0.15728276574120947,0.5162626897550553
Rg norm w/0.5,No regr out,All,-1,GPR,80/20,-0.853833408328394,0.6534108611492563
Rg norm w/0.5,No regr out,All,-1,Linear,85/15,-24588066567.811558,13839.081631132394
Rg norm w/0.5,No regr out,All,-1,Ridge,85/15,-0.474572981163889,0.10717123044804858
Rg norm w/0.5,No regr out,All,-1,Lasso,85/15,-0.3895655502953643,0.10403622860092993
Rg norm w/0.5,No regr out,All,-1,Kernel Ridge,85/15,0.04374247212792859,0.08630431590688682
Rg norm w/0.5,No regr out,All,-1,GPR,85/15,-16.397447587355003,0.3681186742954976
Rg norm w/0.5,No regr out,All,-1,Linear,90/10,-14194317289.26463,9643.336965272094
Rg norm w/0.5,No regr out,All,-1,Ridge,90/10,-0.6228425035034721,0.10311177781739717
Rg norm w/0.5,No regr out,All,-1,Lasso,90/10,-0.6044292455680984,0.102525140445817
Rg norm w/0.5,No regr out,All,-1,Kernel Ridge,90/10,-0.3748999727439082,0.09490861585616836
Rg norm w/0.5,No regr out,All,-1,GPR,90/10,-18.358912523560818,0.3561316458038588
Rg norm w/0.418,No regr out,All,-1,Linear,80/20,-775046360.3614476,9121.721473758178
Rg norm w/0.418,No regr out,All,-1,Ridge,80/20,-0.04294978303023256,0.33461442978587336
Rg norm w/0.418,No regr out,All,-1,Lasso,80/20,-0.0056229315842606375,0.3285719993339342
Rg norm w/0.418,No regr out,All,-1,Kernel Ridge,80/20,-0.14371819299347277,0.350406764134817
Rg norm w/0.418,No regr out,All,-1,GPR,80/20,-0.8247589270860545,0.44260438759054355
Rg norm w/0.418,No regr out,All,-1,Linear,85/15,-25442470535.684845,9394.770111849602
Rg norm w/0.418,No regr out,All,-1,Ridge,85/15,-0.26667227490562206,0.06628856990041339
Rg norm w/0.418,No regr out,All,-1,Lasso,85/15,-0.2423341844270579,0.06564864024078117
Rg norm w/0.418,No regr out,All,-1,Kernel Ridge,85/15,0.07662238721437675,0.05659736181411806
Rg norm w/0.418,No regr out,All,-1,GPR,85/15,-16.37007026560399,0.24547502050018394
Rg norm w/0.418,No regr out,All,-1,Linear,90/10,-14274964614.54171,6551.369192201751
Rg norm w/0.418,No regr out,All,-1,Ridge,90/10,-0.4349072540734851,0.06568352767885961
Rg norm w/0.418,No regr out,All,-1,Lasso,90/10,-0.4607746399919723,0.06627292886487147
Rg norm w/0.418,No regr out,All,-1,Kernel Ridge,90/10,-0.2869441016109475,0.06220487128614087
Rg norm w/0.418,No regr out,All,-1,GPR,90/10,-17.330250803799597,0.23476251720948718
Rg w/no norm,pH regr out,All,-1,Linear,80/20,-728019400.6303864,95957.2733783455
Rg w/no norm,pH regr out,All,-1,Ridge,80/20,-0.06613817105651076,3.672088747088382
Rg w/no norm,pH regr out,All,-1,Lasso,80/20,-0.08790240055268939,3.7093805451681567
Rg w/no norm,pH regr out,All,-1,Kernel Ridge,80/20,0.012881312358158259,3.5333862058790397
Rg w/no norm,pH regr out,All,-1,GPR,80/20,0.009860424193017026,3.5387887024432327
Rg w/no norm,pH regr out,All,-1,Linear,85/15,-3661121676.4002004,98921.63012081792
Rg w/no norm,pH regr out,All,-1,Ridge,85/15,-0.5277298759733324,2.020726183415224
Rg w/no norm,pH regr out,All,-1,Lasso,85/15,-0.1592339960111091,1.7602312927037576
Rg w/no norm,pH regr out,All,-1,Kernel Ridge,85/15,0.4830803758221146,1.1754270826821653
Rg w/no norm,pH regr out,All,-1,GPR,85/15,0.15215966109686696,1.5053629427576223
Rg w/no norm,pH regr out,All,-1,Linear,90/10,-1434830250.0916278,68546.53353292665
Rg w/no norm,pH regr out,All,-1,Ridge,90/10,0.6196221747025147,1.1160735871373864
Rg w/no norm,pH regr out,All,-1,Lasso,90/10,0.5255262417655564,1.246497275670386
Rg w/no norm,pH regr out,All,-1,Kernel Ridge,90/10,0.271288213112585,1.5447675285025888
