Normlaization,Regressing out,Points,Feature Selection,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,No regr out,All,1,Linear,80/20,0.26584761002603996,1.2750150771900375
Rg w/no norm,No regr out,Inliers,1,Linear,80/20,0.6044659844344944,1.058976064726651
Rg w/no norm,No regr out,All,1,Ridge,80/20,0.40695267171491145,1.1459532187021442
Rg w/no norm,No regr out,Inliers,1,Ridge,80/20,0.6050432011759465,1.058203082050049
Rg w/no norm,No regr out,All,1,Lasso,80/20,0.4030897918066265,1.1496793080182404
Rg w/no norm,No regr out,Inliers,1,Lasso,80/20,0.604794833745532,1.0585357537184652
Rg w/no norm,No regr out,All,1,Kernel Ridge,80/20,0.4077127129767504,1.1452186643722522
Rg w/no norm,No regr out,Inliers,1,Kernel Ridge,80/20,0.6012176264936424,1.0633156402607105
Rg w/no norm,No regr out,All,1,GPR,80/20,-4.488862717026017,3.4862890854352027
Rg w/no norm,No regr out,Inliers,1,GPR,80/20,0.15543518056325278,1.5474289529288894
Rg w/no norm,No regr out,All,1,Linear,85/15,0.3753330169008148,1.2184098466969928
Rg w/no norm,No regr out,Inliers,1,Linear,85/15,0.5912257871725792,0.978074105671618
Rg w/no norm,No regr out,All,1,Ridge,85/15,0.4972031346525998,1.0931138701238736
Rg w/no norm,No regr out,Inliers,1,Ridge,85/15,0.5912676102540793,0.9780240693458002
Rg w/no norm,No regr out,All,1,Lasso,85/15,0.509042596433603,1.080167313099538
Rg w/no norm,No regr out,Inliers,1,Lasso,85/15,0.5917549737935868,0.9774408081991142
Rg w/no norm,No regr out,All,1,Kernel Ridge,85/15,0.4950610747819989,1.0954398857891376
Rg w/no norm,No regr out,Inliers,1,Kernel Ridge,85/15,0.584552186927434,0.9860257447133752
Rg w/no norm,No regr out,All,1,GPR,85/15,-3.6668764870352275,3.330291721119209
Rg w/no norm,No regr out,Inliers,1,GPR,85/15,0.015730541742256743,1.5177037959719457
Rg w/no norm,No regr out,All,1,Linear,90/10,0.4742004619945879,0.8946620429250572
Rg w/no norm,No regr out,Inliers,1,Linear,90/10,0.5767271483530382,0.9763507060635006
Rg w/no norm,No regr out,All,1,Ridge,90/10,0.5269096657854985,0.848635020361017
Rg w/no norm,No regr out,Inliers,1,Ridge,90/10,0.5767351527894967,0.9763414742239136
Rg w/no norm,No regr out,All,1,Lasso,90/10,0.44426619471112994,0.9197765228045746
Rg w/no norm,No regr out,Inliers,1,Lasso,90/10,0.5768714461398068,0.976184268203409
Rg w/no norm,No regr out,All,1,Kernel Ridge,90/10,0.5260949251198181,0.8493654517219638
Rg w/no norm,No regr out,Inliers,1,Kernel Ridge,90/10,0.5186502651072048,1.0411804529436692
Rg w/no norm,No regr out,All,1,GPR,90/10,-6.403532437030235,3.35713189346746
Rg w/no norm,No regr out,Inliers,1,GPR,90/10,-0.16689967516376125,1.6211096726417766
Rg norm w/0.427,No regr out,All,1,Linear,80/20,-0.6284492924846934,0.13438712845205752
Rg norm w/0.427,No regr out,Inliers,1,Linear,80/20,0.13888653345966817,0.08631156939565592
Rg norm w/0.427,No regr out,All,1,Ridge,80/20,-0.2778109764976717,0.11904299958129845
Rg norm w/0.427,No regr out,Inliers,1,Ridge,80/20,0.13890049405722915,0.08631086973991028
Rg norm w/0.427,No regr out,All,1,Lasso,80/20,-0.34997858407194826,0.12235845757211884
Rg norm w/0.427,No regr out,Inliers,1,Lasso,80/20,0.1378066596407842,0.08636567167428295
Rg norm w/0.427,No regr out,All,1,Kernel Ridge,80/20,0.043047515608354625,0.10301862318827945
Rg norm w/0.427,No regr out,Inliers,1,Kernel Ridge,80/20,0.1390939067156216,0.08630117599827637
Rg norm w/0.427,No regr out,All,1,GPR,80/20,-10.360568334930482,0.3549527812176381
Rg norm w/0.427,No regr out,Inliers,1,GPR,80/20,-1.7547363980490345,0.1543756668419043
Rg norm w/0.427,No regr out,All,1,Linear,85/15,-0.9678172631671884,0.13473704002541587
Rg norm w/0.427,No regr out,Inliers,1,Linear,85/15,0.055762743359747735,0.08378811446398768
Rg norm w/0.427,No regr out,All,1,Ridge,85/15,-0.18167237426952187,0.10441025596570629
Rg norm w/0.427,No regr out,Inliers,1,Ridge,85/15,0.05583614942665671,0.08378485750953281
Rg norm w/0.427,No regr out,All,1,Lasso,85/15,-0.20745757164205436,0.10554327320858303
Rg norm w/0.427,No regr out,Inliers,1,Lasso,85/15,0.060928985704625904,0.08355858347403938
Rg norm w/0.427,No regr out,All,1,Kernel Ridge,85/15,0.13634629218426542,0.089261553324539
Rg norm w/0.427,No regr out,Inliers,1,Kernel Ridge,85/15,0.04123959305425673,0.08443002088469044
Rg norm w/0.427,No regr out,All,1,GPR,85/15,-16.378693805012443,0.40040840474858636
Rg norm w/0.427,No regr out,Inliers,1,GPR,85/15,-2.850243086111779,0.1691943771505582
Rg norm w/0.427,No regr out,All,1,Linear,90/10,-0.05993632044588004,0.09320570994571825
Rg norm w/0.427,No regr out,Inliers,1,Linear,90/10,-0.044097947983975594,0.08536288689774153
Rg norm w/0.427,No regr out,All,1,Ridge,90/10,-0.1424336650344542,0.09676496143636941
Rg norm w/0.427,No regr out,Inliers,1,Ridge,90/10,-0.04416248634370268,0.08536552510595806
Rg norm w/0.427,No regr out,All,1,Lasso,90/10,-0.21464051400055784,0.09977609739527397
