Normalization,Regressing out,Points,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,No regr out,All,-1,Linear,80/20,-0.5007466170262052,1.5440984478519748
Rg w/no norm,No regr out,All,-1,Ridge,80/20,0.4123053024410188,0.9662670852397303
Rg w/no norm,No regr out,All,-1,Lasso,80/20,0.12838292230899218,1.1767498870906345
Rg w/no norm,No regr out,All,-1,Kernel Ridge,80/20,0.41701305764275687,0.9623891402133914
Rg w/no norm,No regr out,All,-1,GPR,80/20,-0.14048786781119582,1.3460668682092232
Rg w/no norm,No regr out,All,-1,Linear,85/15,-0.7799351787256292,1.65710652533099
Rg w/no norm,No regr out,All,-1,Ridge,85/15,0.3615946001033048,0.9924225186211377
Rg w/no norm,No regr out,All,-1,Lasso,85/15,0.02496639932296585,1.226473376605739
Rg w/no norm,No regr out,All,-1,Kernel Ridge,85/15,0.36078193900194644,0.9930539721457077
Rg w/no norm,No regr out,All,-1,GPR,85/15,0.058458030284964435,1.2052251231213327
Rg w/no norm,No regr out,All,-1,Linear,90/10,-5347524554.3002615,87449.66110919007
Rg w/no norm,No regr out,All,-1,Ridge,90/10,0.5269984957414799,0.8224566150846485
Rg w/no norm,No regr out,All,-1,Lasso,90/10,0.10812857448405477,1.1293611969893802
Rg w/no norm,No regr out,All,-1,Kernel Ridge,90/10,0.5591642086194946,0.7939993755149731
Rg w/no norm,No regr out,All,-1,GPR,90/10,-7.602877988005995,3.507547966439329
Rg norm w/0.427,No regr out,All,-1,Linear,80/20,-2.7662314893639266,0.19934791929960013
Rg norm w/0.427,No regr out,All,-1,Ridge,80/20,0.2021850636326079,0.09175067824186757
Rg norm w/0.427,No regr out,All,-1,Lasso,80/20,-0.0805989497500661,0.10678013670463078
Rg norm w/0.427,No regr out,All,-1,Kernel Ridge,80/20,0.22946618429300547,0.09016833565368253
Rg norm w/0.427,No regr out,All,-1,GPR,80/20,-1.5483812557385868,0.16397981910649082
Rg norm w/0.427,No regr out,All,-1,Linear,85/15,-3.172953242314371,0.21412158145411617
Rg norm w/0.427,No regr out,All,-1,Ridge,85/15,0.22657619208850477,0.09218228122952371
Rg norm w/0.427,No regr out,All,-1,Lasso,85/15,-0.041348018508295725,0.1069637525342767
Rg norm w/0.427,No regr out,All,-1,Kernel Ridge,85/15,0.2591985323690905,0.0902172531791036
Rg norm w/0.427,No regr out,All,-1,GPR,85/15,-0.8986355530322452,0.1444306905148805
Rg norm w/0.427,No regr out,All,-1,Linear,90/10,-10766624649.816856,11695.783891276706
Rg norm w/0.427,No regr out,All,-1,Ridge,90/10,0.29997127136097657,0.09430777102024061
Rg norm w/0.427,No regr out,All,-1,Lasso,90/10,-0.07279722783113773,0.11674770979851092
Rg norm w/0.427,No regr out,All,-1,Kernel Ridge,90/10,0.29610202833877,0.09456804380234046
Rg norm w/0.427,No regr out,All,-1,GPR,90/10,-12.220226538287392,0.40983495536175085
Rg norm w/0.5,No regr out,All,-1,Linear,80/20,-2.783766129157244,0.2080913369031491
Rg norm w/0.5,No regr out,All,-1,Ridge,80/20,0.19766250576009614,0.09582314080179867
Rg norm w/0.5,No regr out,All,-1,Lasso,80/20,-0.07330851795545645,0.1108291865731944
Rg norm w/0.5,No regr out,All,-1,Kernel Ridge,80/20,0.232040413445335,0.09374779049809934
Rg norm w/0.5,No regr out,All,-1,GPR,80/20,-1.5590742519181156,0.17113281781260412
Rg norm w/0.5,No regr out,All,-1,Linear,85/15,-3.193684868178095,0.22356489842656135
Rg norm w/0.5,No regr out,All,-1,Ridge,85/15,0.2206022007362387,0.09637964181833432
Rg norm w/0.5,No regr out,All,-1,Lasso,85/15,-0.042267254271944,0.11145389927085007
Rg norm w/0.5,No regr out,All,-1,Kernel Ridge,85/15,0.261842085089137,0.0937951453646201
Rg norm w/0.5,No regr out,All,-1,GPR,85/15,-0.9065439248328013,0.15074021421352266
Rg norm w/0.5,No regr out,All,-1,Linear,90/10,-10899335666.94614,12203.254438146754
Rg norm w/0.5,No regr out,All,-1,Ridge,90/10,0.2912619917256235,0.09840530560235805
Rg norm w/0.5,No regr out,All,-1,Lasso,90/10,-0.07802953352350239,0.12136430744027693
Rg norm w/0.5,No regr out,All,-1,Kernel Ridge,90/10,0.2983676638144993,0.09791076652898384
Rg norm w/0.5,No regr out,All,-1,GPR,90/10,-12.39896732122907,0.4278694870774626
Rg norm w/0.418,No regr out,All,-1,Linear,80/20,-2.476780654607336,0.14097207151684624
Rg norm w/0.418,No regr out,All,-1,Ridge,80/20,0.24906709566509877,0.0655156422259413
Rg norm w/0.418,No regr out,All,-1,Lasso,80/20,-0.07096109799690375,0.07824043981724889
Rg norm w/0.418,No regr out,All,-1,Kernel Ridge,80/20,0.2171515078806291,0.0668934037783538
Rg norm w/0.418,No regr out,All,-1,GPR,80/20,-1.3692222414603985,0.11637168850261845
Rg norm w/0.418,No regr out,All,-1,Linear,85/15,-2.8324472897404,0.15108604177506402
Rg norm w/0.418,No regr out,All,-1,Ridge,85/15,0.28439078596990497,0.06528662378378533
Rg norm w/0.418,No regr out,All,-1,Lasso,85/15,0.17971865891662842,0.06989846920267151
Rg norm w/0.418,No regr out,All,-1,Kernel Ridge,85/15,0.24657175836180534,0.06698957090245446
Rg norm w/0.418,No regr out,All,-1,GPR,85/15,-0.7658310234940495,0.10255593999264698
Rg norm w/0.418,No regr out,All,-1,Linear,90/10,-9408097251.988386,8300.317594409233
